JCOMMOPS WMO-PLATFORM cross reference list as of 2012-09-08 for WMO number still allocated in the last 6 months (with WMO Ids that are numerical)

WMO;TELECOM ID;TELECOM SYSTEM;PTFM NAME;PTFM FAMILY;PTFM TYPE;CONTACT NAME;EMAIL;PROGRAM;ROLE;AGENCY;COUNTRY;ALLOC_DATE;DEALLOC_DATE;ARGOS_PROG
14946;75129;ARGOS;ARGOS:75129;DB;SVP;;;;;NOAA/AOML;USA;2008-04-18;2012-05-01;6325
14950;81850;ARGOS;ARGOS:81850;DB;SVPBD2;;;;;NOAA/AOML;USA;2011-11-01;3000-01-01;
14950;81850;ARGOS;ARGOS:81850;DB;SVPBD2;;;;;NOAA/AOML;USA;2011-11-01;3000-01-01;
15001;6514;ARGOS;TAO10S10W;MB;ATLAS;;;;;DHN;BRA;2012-05-06;2012-06-04;
15001;27025;ARGOS;TAO10S10W;MB;ATLAS;;;;;DHN;BRA;2012-06-14;2012-07-23;482
15001;27025;ARGOS;TAO10S10W;MB;ATLAS;;;;;DHN;BRA;2012-08-22;3000-01-01;482
15001;27025;ARGOS;TAO10S10W;MB;ATLAS;;;;;DHN;BRA;2012-05-06;2012-06-04;482
15001;27025;ARGOS;TAO10S10W;MB;ATLAS;;;;;DHN;BRA;2012-04-15;2012-04-16;482
15001;27025;ARGOS;TAO10S10W;MB;ATLAS;;;;;DHN;BRA;2012-05-06;2012-06-04;482
15001;6514;ARGOS;TAO10S10W;MB;ATLAS;;;;;NOAA/PMEL;USA;2012-05-06;2012-06-04;
15001;6514;ARGOS;TAO10S10W;MB;ATLAS;;;;;NOAA/PMEL;USA;2012-04-15;2012-04-16;
15001;6514;ARGOS;TAO10S10W;MB;ATLAS;;;;;NOAA/PMEL;USA;2011-12-23;2012-04-14;
15001;6514;ARGOS;TAO10S10W;MB;ATLAS;;;;;DHN;BRA;2012-04-15;2012-04-16;
15001;6514;ARGOS;TAO10S10W;MB;ATLAS;;;;;DHN;BRA;2011-12-23;2012-04-14;
15001;6514;ARGOS;TAO10S10W;MB;ATLAS;;;;;DHN;BRA;2011-12-23;2012-04-14;
15001;6514;ARGOS;TAO10S10W;MB;ATLAS;;;;;DHN;BRA;2012-04-15;2012-04-16;
15001;6514;ARGOS;TAO10S10W;MB;ATLAS;;;;;DHN;BRA;2012-05-06;2012-06-04;
15001;27025;ARGOS;TAO10S10W;MB;ATLAS;;;;;DHN;BRA;2012-04-15;2012-04-16;482
15001;27025;ARGOS;TAO10S10W;MB;ATLAS;;;;;NOAA/PMEL;USA;2012-04-15;2012-04-16;482
15001;27025;ARGOS;TAO10S10W;MB;ATLAS;;;;;NOAA/PMEL;USA;2012-05-06;2012-06-04;482
15001;27025;ARGOS;TAO10S10W;MB;ATLAS;;;;;NOAA/PMEL;USA;2012-08-22;3000-01-01;482
15001;27025;ARGOS;TAO10S10W;MB;ATLAS;;;;;NOAA/PMEL;USA;2012-06-14;2012-07-23;482
15001;27025;ARGOS;TAO10S10W;MB;ATLAS;;;;;DHN;BRA;2012-08-22;3000-01-01;482
15001;27025;ARGOS;TAO10S10W;MB;ATLAS;;;;;DHN;BRA;2012-06-14;2012-07-23;482
15002;20973;ARGOS;TAO08S30W;MB;ATLAS;;;;;DHN;BRA;2011-11-13;2012-04-10;482
15002;6461;ARGOS;TAO00N10W;MB;ATLAS;;;;;NOAA/PMEL;USA;2012-04-23;2012-06-06;
15002;6461;ARGOS;TAO00N10W;MB;ATLAS;;;;;DHN;BRA;2012-06-20;3000-01-01;
15002;6461;ARGOS;TAO00N10W;MB;ATLAS;;;;;DHN;BRA;2012-04-23;2012-06-06;
15002;20973;ARGOS;TAO08S30W;MB;ATLAS;;;;;DHN;BRA;2011-11-13;2012-04-10;482
15002;20973;ARGOS;TAO08S30W;MB;ATLAS;;;;;NOAA/PMEL;USA;2011-11-13;2012-04-10;482
15002;6461;ARGOS;TAO00N10W;MB;ATLAS;;;;;NOAA/PMEL;USA;2012-06-20;3000-01-01;
15002;6461;ARGOS;TAO00N10W;MB;ATLAS;;;;;DHN;BRA;2012-04-23;2012-06-06;
15002;6461;ARGOS;TAO00N10W;MB;ATLAS;;;;;DHN;BRA;2012-06-20;3000-01-01;
15006;27020;ARGOS;TAO06S10W;MB;ATLAS;;;;;DHN;BRA;2012-04-20;3000-01-01;
15006;27020;ARGOS;TAO06S10W;MB;ATLAS;;;;;DHN;BRA;2012-04-12;2012-04-16;
15006;27020;ARGOS;TAO06S10W;MB;ATLAS;;;;;NOAA/PMEL;USA;2012-04-20;3000-01-01;
15006;27020;ARGOS;TAO06S10W;MB;ATLAS;;;;;NOAA/PMEL;USA;2012-04-12;2012-04-16;
15006;27020;ARGOS;TAO06S10W;MB;ATLAS;;;;;DHN;BRA;2012-04-20;3000-01-01;
15006;27020;ARGOS;TAO06S10W;MB;ATLAS;;;;;DHN;BRA;2012-04-12;2012-04-16;
15501;43878;ARGOS;ARGOS:43878;DB;SVPBD2;;;;;NOAA/AOML;USA;2010-08-31;3000-01-01;9325
15501;43878;ARGOS;ARGOS:43878;DB;SVPBD2;;;;;NOAA/AOML;USA;2010-08-31;3000-01-01;9325
15505;92978;ARGOS;ARGOS:92978;DB;SVPBD2;;;;;NOAA/AOML;USA;2010-08-31;3000-01-01;9325
15505;92978;ARGOS;ARGOS:92978;DB;SVPBD2;;;;;NOAA/AOML;USA;2010-08-31;3000-01-01;9325
15509;39682;ARGOS;ARGOS:39682;DB;DB;;;;;NOAA/AOML;USA;2011-10-20;3000-01-01;8325
15509;39682;ARGOS;ARGOS:39682;DB;DB;;;;;NOAA/AOML;USA;2011-10-20;3000-01-01;8325
15509;39682;ARGOS;ARGOS:39682;DB;DB;;;;;NOAA/AOML;USA;2011-10-20;3000-01-01;8325
15509;39682;ARGOS;ARGOS:39682;DB;DB;;;;;NOAA/AOML;USA;2011-10-20;3000-01-01;8325
15602;43527;ARGOS;ARGOS:43527;DB;DB;;;;;NOAA/AOML;USA;2011-03-30;2012-04-01;9992
15602;43527;ARGOS;ARGOS:43527;DB;DB;;;;;NOAA/AOML;USA;2011-03-30;2012-04-01;9992
15604;41681;ARGOS;ARGOS:41681;DB;DB;;;;;NOAA/AOML;USA;2010-10-13;3000-01-01;6129
15604;41681;ARGOS;ARGOS:41681;DB;DB;;;;;NOAA/AOML;USA;2010-10-13;3000-01-01;6129
15607;39684;ARGOS;ARGOS:39684;DB;DB;;;;;NOAA/AOML;USA;2011-10-20;3000-01-01;8325
15607;39684;ARGOS;ARGOS:39684;DB;DB;;;;;NOAA/AOML;USA;2011-10-20;3000-01-01;8325
15607;39684;ARGOS;ARGOS:39684;DB;DB;;;;;NOAA/AOML;USA;2011-10-20;3000-01-01;8325
15607;39684;ARGOS;ARGOS:39684;DB;DB;;;;;NOAA/AOML;USA;2011-10-20;3000-01-01;8325
15608;37125;ARGOS;ARGOS:37125;DB;SVP;;;;;NOAA/AOML;USA;2011-11-09;3000-01-01;
15608;37125;ARGOS;ARGOS:37125;DB;SVP;;;;;NOAA/AOML;USA;2011-11-09;3000-01-01;
15609;37127;ARGOS;ARGOS:37127;DB;SVP;;;;;NOAA/AOML;USA;2011-11-07;3000-01-01;
15609;37127;ARGOS;ARGOS:37127;DB;SVP;;;;;NOAA/AOML;USA;2011-11-07;3000-01-01;
15615;75250;ARGOS;ARGOS:75250;DB;SVP;;;;;NOAA/AOML;USA;2009-02-13;3000-01-01;6325
15615;75250;ARGOS;ARGOS:75250;DB;SVP;;;;;NOAA/AOML;USA;2009-02-13;3000-01-01;6325
15619;81907;ARGOS;ARGOS:81907;DB;SVP;;;;;NOAA/AOML;USA;2011-11-16;2012-08-28;
15619;81907;ARGOS;ARGOS:81907;DB;SVP;;;;;NOAA/AOML;USA;2011-11-16;2012-08-28;
15620;82300;ARGOS;ARGOS:82300;DB;SVPBD2;;;;;NOAA/AOML;USA;2011-08-26;3000-01-01;
15620;82300;ARGOS;ARGOS:82300;DB;SVPBD2;;;;;NOAA/AOML;USA;2011-08-26;3000-01-01;
15620;82300;ARGOS;ARGOS:82300;DB;SVPBD2;;;;;NOAA/AOML;USA;2011-08-26;3000-01-01;
15620;82300;ARGOS;ARGOS:82300;DB;SVPBD2;;;;;NOAA/AOML;USA;2011-08-26;3000-01-01;
15623;41415;ARGOS;ARGOS:41415;DB;SVP;;;;;NOAA/AOML;USA;2012-04-02;3000-01-01;
15623;41415;ARGOS;ARGOS:41415;DB;SVP;;;;;NOAA/AOML;USA;2012-04-02;3000-01-01;
15634;81992;ARGOS;ARGOS:81992;DB;DB;;;;;NOAA/AOML;USA;2010-03-09;3000-01-01;9325
15634;81992;ARGOS;ARGOS:81992;DB;DB;;;;;NOAA/AOML;USA;2010-03-09;3000-01-01;9325
15637;43558;ARGOS;ARGOS:43558;DB;SVP;;;;;NOAA/AOML;USA;2012-04-02;3000-01-01;
15637;43558;ARGOS;ARGOS:43558;DB;SVP;;;;;NOAA/AOML;USA;2012-04-02;3000-01-01;
15637;43558;ARGOS;ARGOS:43558;DB;SVP;;;;;NOAA/AOML;USA;2012-04-02;3000-01-01;
15637;43558;ARGOS;ARGOS:43558;DB;SVP;;;;;NOAA/AOML;USA;2012-04-02;3000-01-01;
15644;101844;ARGOS;ARGOS:101844;DB;SVPBD2;;;;;NOAA/AOML;USA;2012-04-04;3000-01-01;
15644;101844;ARGOS;ARGOS:101844;DB;SVPBD2;;;;;NOAA/AOML;USA;2012-04-04;3000-01-01;
15646;101856;ARGOS;ARGOS:101856;DB;SVPBD2;;;;;NOAA/AOML;USA;2012-04-04;3000-01-01;
15646;101856;ARGOS;ARGOS:101856;DB;SVPBD2;;;;;NOAA/AOML;USA;2012-04-04;3000-01-01;
15658;118432;ARGOS;ARGOS:118432;DB;SVP;;;;;NOAA/AOML;USA;2012-08-28;3000-01-01;
15658;118432;ARGOS;ARGOS:118432;DB;SVP;;;;;NOAA/AOML;USA;2012-08-28;3000-01-01;
15659;118433;ARGOS;ARGOS:118433;DB;SVP;;;;;NOAA/AOML;USA;2012-08-28;3000-01-01;
15659;118433;ARGOS;ARGOS:118433;DB;SVP;;;;;NOAA/AOML;USA;2012-08-28;3000-01-01;
15660;118436;ARGOS;ARGOS:118436;DB;SVP;;;;;NOAA/AOML;USA;2012-08-28;3000-01-01;
15660;118436;ARGOS;ARGOS:118436;DB;SVP;;;;;NOAA/AOML;USA;2012-08-28;3000-01-01;
15661;118437;ARGOS;ARGOS:118437;DB;SVP;;;;;NOAA/AOML;USA;2012-08-28;3000-01-01;
15661;118437;ARGOS;ARGOS:118437;DB;SVP;;;;;NOAA/AOML;USA;2012-08-28;3000-01-01;
15662;118438;ARGOS;ARGOS:118438;DB;SVP;;;;;NOAA/AOML;USA;2012-08-28;3000-01-01;
15662;118438;ARGOS;ARGOS:118438;DB;SVP;;;;;NOAA/AOML;USA;2012-08-28;3000-01-01;
15666;118434;ARGOS;ARGOS:118434;DB;SVP;;;;;NOAA/AOML;USA;2012-08-27;3000-01-01;
15666;118434;ARGOS;ARGOS:118434;DB;SVP;;;;;NOAA/AOML;USA;2012-08-27;3000-01-01;
15666;98865;ARGOS;ARGOS:98865;DB;SVP;;;;;NOAA/AOML;USA;2011-09-21;2012-04-17;
15666;98865;ARGOS;ARGOS:98865;DB;SVP;;;;;NOAA/AOML;USA;2011-09-21;2012-04-17;
15670;39688;ARGOS;ARGOS:39688;DB;DB;;;;;NOAA/AOML;USA;2011-10-12;2012-05-14;8325
15670;39688;ARGOS;ARGOS:39688;DB;DB;;;;;NOAA/AOML;USA;2011-10-12;2012-05-14;8325
15670;39688;ARGOS;ARGOS:39688;DB;DB;;;;;NOAA/AOML;USA;2011-10-12;2012-05-14;8325
15670;39688;ARGOS;ARGOS:39688;DB;DB;;;;;NOAA/AOML;USA;2011-10-12;2012-05-14;8325
15675;98888;ARGOS;ARGOS:98888;DB;DB;;;;;NOAA/AOML;USA;2010-10-14;3000-01-01;8325
15675;98888;ARGOS;ARGOS:98888;DB;DB;;;;;NOAA/AOML;USA;2010-10-14;3000-01-01;8325
15676;39973;ARGOS;ARGOS:39973;DB;DB;;;;;NOAA/AOML;USA;2011-10-12;3000-01-01;8325
15676;39973;ARGOS;ARGOS:39973;DB;DB;;;;;NOAA/AOML;USA;2011-10-12;3000-01-01;8325
15676;39973;ARGOS;ARGOS:39973;DB;DB;;;;;NOAA/AOML;USA;2011-10-12;3000-01-01;8325
15676;39973;ARGOS;ARGOS:39973;DB;DB;;;;;NOAA/AOML;USA;2011-10-12;3000-01-01;8325
15678;43653;ARGOS;ARGOS:43653;DB;DB;;;;;NOAA/AOML;USA;2012-06-25;3000-01-01;6129
15678;43653;ARGOS;ARGOS:43653;DB;DB;;;;;NOAA/AOML;USA;2012-06-25;3000-01-01;6129
15679;98862;ARGOS;ARGOS:98862;DB;SVP;;;;;NOAA/AOML;USA;2011-09-20;2012-06-25;
15679;98862;ARGOS;ARGOS:98862;DB;SVP;;;;;NOAA/AOML;USA;2011-09-20;2012-06-25;
15680;43678;ARGOS;ARGOS:43678;DB;DB;;;;;NOAA/AOML;USA;2012-06-25;3000-01-01;6129
15680;43678;ARGOS;ARGOS:43678;DB;DB;;;;;NOAA/AOML;USA;2012-06-25;3000-01-01;6129
15902;118435;ARGOS;ARGOS:118435;DB;SVP;;;;;NOAA/AOML;USA;2012-08-27;3000-01-01;
15902;118435;ARGOS;ARGOS:118435;DB;SVP;;;;;NOAA/AOML;USA;2012-08-27;3000-01-01;
15904;98866;ARGOS;ARGOS:98866;DB;SVP;;;;;NOAA/AOML;USA;2011-09-20;3000-01-01;
15904;98866;ARGOS;ARGOS:98866;DB;SVP;;;;;NOAA/AOML;USA;2011-09-20;3000-01-01;
15905;98897;ARGOS;ARGOS:98897;DB;SVP;;;;;NOAA/AOML;USA;2011-09-20;3000-01-01;
15905;98897;ARGOS;ARGOS:98897;DB;SVP;;;;;NOAA/AOML;USA;2011-09-20;3000-01-01;
15906;101845;ARGOS;ARGOS:101845;DB;SVPBD2;;;;;NOAA/AOML;USA;2012-04-05;3000-01-01;
15906;101845;ARGOS;ARGOS:101845;DB;SVPBD2;;;;;NOAA/AOML;USA;2012-04-05;3000-01-01;
15907;118429;ARGOS;ARGOS:118429;DB;SVP;;;;;NOAA/AOML;USA;2012-08-28;3000-01-01;
15907;118429;ARGOS;ARGOS:118429;DB;SVP;;;;;NOAA/AOML;USA;2012-08-28;3000-01-01;
15908;118430;ARGOS;ARGOS:118430;DB;SVP;;;;;NOAA/AOML;USA;2012-08-28;3000-01-01;
15908;118430;ARGOS;ARGOS:118430;DB;SVP;;;;;NOAA/AOML;USA;2012-08-28;3000-01-01;
15909;81914;ARGOS;ARGOS:81914;DB;SVP;;;;;NOAA/AOML;USA;2011-11-09;3000-01-01;
15909;81914;ARGOS;ARGOS:81914;DB;SVP;;;;;NOAA/AOML;USA;2011-11-09;3000-01-01;
15910;37128;ARGOS;ARGOS:37128;DB;SVP;;;;;NOAA/AOML;USA;2011-11-09;3000-01-01;
15910;37128;ARGOS;ARGOS:37128;DB;SVP;;;;;NOAA/AOML;USA;2011-11-09;3000-01-01;
15912;98893;ARGOS;ARGOS:98893;DB;SVP;;;;;NOAA/AOML;USA;2011-09-20;3000-01-01;
15912;98893;ARGOS;ARGOS:98893;DB;SVP;;;;;NOAA/AOML;USA;2011-09-20;3000-01-01;
15917;81909;ARGOS;ARGOS:81909;DB;SVP;;;;;NOAA/AOML;USA;2011-11-16;3000-01-01;
15917;81909;ARGOS;ARGOS:81909;DB;SVP;;;;;NOAA/AOML;USA;2011-11-16;3000-01-01;
15923;44159;ARGOS;ARGOS:44159;DB;SVPBD2;;;;;NOAA/AOML;USA;2011-08-26;3000-01-01;
15923;44159;ARGOS;ARGOS:44159;DB;SVPBD2;;;;;NOAA/AOML;USA;2011-08-26;3000-01-01;
15923;44159;ARGOS;ARGOS:44159;DB;SVPBD2;;;;;NOAA/AOML;USA;2011-08-26;3000-01-01;
15923;44159;ARGOS;ARGOS:44159;DB;SVPBD2;;;;;NOAA/AOML;USA;2011-08-26;3000-01-01;
15927;101858;ARGOS;ARGOS:101858;DB;SVPBD2;;;;;NOAA/AOML;USA;2012-04-07;3000-01-01;
15927;101858;ARGOS;ARGOS:101858;DB;SVPBD2;;;;;NOAA/AOML;USA;2012-04-07;3000-01-01;
15928;43534;ARGOS;ARGOS:43534;DB;DB;;;;;NOAA/AOML;USA;2012-06-22;3000-01-01;6129
15928;43534;ARGOS;ARGOS:43534;DB;DB;;;;;NOAA/AOML;USA;2012-06-22;3000-01-01;6129
15928;43534;ARGOS;ARGOS:43534;DB;DB;;;;;NOAA/AOML;USA;2012-06-22;3000-01-01;6129
15928;43534;ARGOS;ARGOS:43534;DB;DB;;;;;NOAA/AOML;USA;2012-06-22;3000-01-01;6129
15929;98894;ARGOS;ARGOS:98894;DB;SVP;;;;;NOAA/AOML;USA;2011-09-20;2012-04-01;
15929;98894;ARGOS;ARGOS:98894;DB;SVP;;;;;NOAA/AOML;USA;2011-09-20;2012-04-01;
15940;41694;ARGOS;ARGOS:41694;DB;DB;;;;;NOAA/AOML;USA;2010-10-13;3000-01-01;6129
15940;41694;ARGOS;ARGOS:41694;DB;DB;;;;;NOAA/AOML;USA;2010-10-13;3000-01-01;6129
15942;98895;ARGOS;ARGOS:98895;DB;SVP;;;;;NOAA/AOML;USA;2011-09-20;3000-01-01;
15942;98895;ARGOS;ARGOS:98895;DB;SVP;;;;;NOAA/AOML;USA;2011-09-20;3000-01-01;
15944;79085;ARGOS;ARGOS:79085;DB;SVPBD2;;;;;NOAA/AOML;USA;2011-09-20;3000-01-01;6325
15944;79085;ARGOS;ARGOS:79085;DB;SVPBD2;;;;;NOAA/AOML;USA;2011-09-20;3000-01-01;6325
15944;98908;ARGOS;ARGOS:98908;DB;SVP;;;;;NOAA/AOML;USA;2011-09-20;3000-01-01;
15944;98908;ARGOS;ARGOS:98908;DB;SVP;;;;;NOAA/AOML;USA;2011-09-20;3000-01-01;
15950;118431;ARGOS;ARGOS:118431;DB;SVP;;;;;NOAA/AOML;USA;2012-08-28;3000-01-01;
15950;118431;ARGOS;ARGOS:118431;DB;SVP;;;;;NOAA/AOML;USA;2012-08-28;3000-01-01;
15951;109457;ARGOS;ARGOS:109457;DB;SVPBS;;;;;LODYC;FRA;2012-04-17;3000-01-01;
15952;109460;ARGOS;ARGOS:109460;DB;SVPBS;;;;;NOAA/AOML;USA;2012-04-17;3000-01-01;
15952;109460;ARGOS;ARGOS:109460;DB;SVPBS;;;;;LODYC;FRA;2012-04-17;3000-01-01;
15952;109460;ARGOS;ARGOS:109460;DB;SVPBS;;;;;NOAA/AOML;USA;2012-04-17;3000-01-01;
16511;90163;ARGOS;ARGOS:90163;DB;SVPBD2;;;;;NOAA/AOML;USA;2011-05-10;3000-01-01;8325
16511;60291;ARGOS;ARGOS:60291;DB;DB;;;;;NOAA/AOML;USA;2011-05-10;3000-01-01;7325
16511;90163;ARGOS;ARGOS:90163;DB;SVPBD2;;;;;NOAA/AOML;USA;2011-05-10;3000-01-01;8325
16511;90163;ARGOS;ARGOS:90163;DB;SVPBD2;;;;;NOAA/AOML;USA;2011-05-10;3000-01-01;8325
16511;60291;ARGOS;ARGOS:60291;DB;DB;;;;;NOAA/AOML;USA;2011-05-10;3000-01-01;7325
16511;90163;ARGOS;ARGOS:90163;DB;SVPBD2;;;;;NOAA/AOML;USA;2011-05-10;3000-01-01;8325
16513;70941;ARGOS;ARGOS:70941;DB;SVPB;;;;;NOAA/AOML;USA;2007-04-21;3000-01-01;5325
16513;70941;ARGOS;ARGOS:70941;DB;SVPB;;;;;NOAA/AOML;USA;2007-04-21;3000-01-01;5325
16514;82551;ARGOS;ARGOS:82551;DB;SVP;;;;;NOAA/AOML;USA;2012-05-21;3000-01-01;
16514;82551;ARGOS;ARGOS:82551;DB;SVP;;;;;NOAA/AOML;USA;2012-05-21;3000-01-01;
16515;39801;ARGOS;ARGOS:39801;DB;DB;;;;;NOAA/AOML;USA;2012-04-17;3000-01-01;8325
16515;39801;ARGOS;ARGOS:39801;DB;DB;;;;;NOAA/AOML;USA;2012-04-17;3000-01-01;8325
16515;39801;ARGOS;ARGOS:39801;DB;DB;;;;;NOAA/AOML;USA;2012-04-17;3000-01-01;8325
16515;39801;ARGOS;ARGOS:39801;DB;DB;;;;;NOAA/AOML;USA;2012-04-17;3000-01-01;8325
16516;82554;ARGOS;ARGOS:82554;DB;SVP;;;;;NOAA/AOML;USA;2012-05-21;3000-01-01;
16516;82554;ARGOS;ARGOS:82554;DB;SVP;;;;;NOAA/AOML;USA;2012-05-21;3000-01-01;
16517;82649;ARGOS;ARGOS:82649;DB;SVPBD2;;;;;NOAA/AOML;USA;2012-04-24;3000-01-01;
16517;82649;ARGOS;ARGOS:82649;DB;SVPBD2;;;;;NOAA/AOML;USA;2012-04-24;3000-01-01;
16519;81835;ARGOS;ARGOS:81835;DB;SVPBD2;;;;;NOAA/AOML;USA;2011-10-24;3000-01-01;
16519;81835;ARGOS;ARGOS:81835;DB;SVPBD2;;;;;NOAA/AOML;USA;2011-10-24;3000-01-01;
16521;81836;ARGOS;ARGOS:81836;DB;SVPBD2;;;;;NOAA/AOML;USA;2011-10-24;3000-01-01;
16521;81836;ARGOS;ARGOS:81836;DB;SVPBD2;;;;;NOAA/AOML;USA;2011-10-24;3000-01-01;
16522;83472;ARGOS;ARGOS:83472;DB;SVPBD2;;;;;NOAA/AOML;USA;2009-02-02;3000-01-01;6325
16522;83472;ARGOS;ARGOS:83472;DB;SVPBD2;;;;;NOAA/AOML;USA;2009-02-02;3000-01-01;6325
16523;82637;ARGOS;ARGOS:82637;DB;SVPBD2;;;;;NOAA/AOML;USA;2012-07-06;2012-09-05;
16523;82637;ARGOS;ARGOS:82637;DB;SVPBD2;;;;;NOAA/AOML;USA;2012-07-06;2012-09-05;
16524;82709;ARGOS;ARGOS:82709;DB;SVPBD2;;;;;NOAA/AOML;USA;2012-07-06;3000-01-01;
16524;82709;ARGOS;ARGOS:82709;DB;SVPBD2;;;;;NOAA/AOML;USA;2012-07-06;3000-01-01;
16525;41338;ARGOS;ARGOS:41338;DB;SVPBD2;;;;;NOAA/AOML;USA;2011-10-18;2012-04-01;
16525;101942;ARGOS;ARGOS:101942;DB;SVPBD2;;;;;NOAA/AOML;USA;2012-07-26;3000-01-01;
16525;101942;ARGOS;ARGOS:101942;DB;SVPBD2;;;;;NOAA/AOML;USA;2012-07-26;3000-01-01;
16525;41338;ARGOS;ARGOS:41338;DB;SVPBD2;;;;;NOAA/AOML;USA;2011-10-18;2012-04-01;
16527;41549;ARGOS;ARGOS:41549;DB;SVPBD2;;;;;NOAA/AOML;USA;2011-10-20;2012-04-01;
16527;41549;ARGOS;ARGOS:41549;DB;SVPBD2;;;;;NOAA/AOML;USA;2011-10-20;2012-04-01;
16528;82645;ARGOS;ARGOS:82645;DB;SVP;;;;;NOAA/AOML;USA;2012-05-21;3000-01-01;
16528;82645;ARGOS;ARGOS:82645;DB;SVP;;;;;NOAA/AOML;USA;2012-05-21;3000-01-01;
16529;41323;ARGOS;ARGOS:41323;DB;SVPBD2;;;;;NOAA/AOML;USA;2011-10-18;2012-04-01;
16529;41323;ARGOS;ARGOS:41323;DB;SVPBD2;;;;;NOAA/AOML;USA;2011-10-18;2012-04-01;
16531;300234010306870;IRIDIUM;IRIDIUM:300234010306870;DB;SVPB;;;;;CMM;FRA;2011-08-24;2012-04-01;
16531;300234010306870;IRIDIUM;IRIDIUM:300234010306870;DB;SVPB;;;;;CMM;FRA;2011-08-24;2012-04-01;
16535;300234010425090;IRIDIUM;IRIDIUM:300234010425090;DB;SVPB;;;;;CMM;FRA;2011-06-02;2012-04-01;
16535;300234010425090;IRIDIUM;IRIDIUM:300234010425090;DB;SVPB;;;;;CMM;FRA;2011-06-02;2012-04-01;
16538;300234011548090;IRIDIUM;IRIDIUM:300234011548090;DB;SVPBS;;;;;CMM;FRA;2012-03-19;3000-01-01;
16548;300234010306880;IRIDIUM;IRIDIUM:300234010306880;DB;SVPB;;;;;CMM;FRA;2011-08-29;2012-04-01;
16548;300234010306880;IRIDIUM;IRIDIUM:300234010306880;DB;SVPB;;;;;CMM;FRA;2011-08-29;2012-04-01;
16549;300234010302940;IRIDIUM;IRIDIUM:300234010302940;DB;SVPB;;;;;CMM;FRA;2011-09-04;3000-01-01;
16549;300234010302940;IRIDIUM;IRIDIUM:300234010302940;DB;SVPB;;;;;CMM;FRA;2011-09-04;3000-01-01;
16551;4012480510;IRIDIUM;IRIDIUM:75812;DB;SVPB;;;;;SAWS;ZAF;2010-07-12;3000-01-01;
16553;82707;ARGOS;ARGOS:82707;DB;SVPBD2;;;;;NOAA/AOML;USA;2012-05-21;3000-01-01;
16553;82707;ARGOS;ARGOS:82707;DB;SVPBD2;;;;;NOAA/AOML;USA;2012-05-21;3000-01-01;
16554;44161;ARGOS;ARGOS:44161;DB;SVPBD2;;;;;NOAA/AOML;USA;2012-04-17;3000-01-01;
16554;44161;ARGOS;ARGOS:44161;DB;SVPBD2;;;;;NOAA/AOML;USA;2012-04-17;3000-01-01;
16554;44161;ARGOS;ARGOS:44161;DB;SVPBD2;;;;;NOAA/AOML;USA;2012-04-17;3000-01-01;
16554;44161;ARGOS;ARGOS:44161;DB;SVPBD2;;;;;NOAA/AOML;USA;2012-04-17;3000-01-01;
16555;71033;ARGOS;ARGOS:71033;DB;DB;;;;;NOAA/AOML;USA;2010-11-16;3000-01-01;5325
16555;71033;ARGOS;ARGOS:71033;DB;DB;;;;;NOAA/AOML;USA;2010-11-16;3000-01-01;5325
16556;41346;ARGOS;ARGOS:41346;DB;SVPBD2;;;;;NOAA/AOML;USA;2011-10-18;2012-04-01;
16556;41346;ARGOS;ARGOS:41346;DB;SVPBD2;;;;;NOAA/AOML;USA;2011-10-18;2012-04-01;
16557;81837;ARGOS;ARGOS:81837;DB;SVPBD2;;;;;NOAA/AOML;USA;2011-10-28;3000-01-01;
16557;81837;ARGOS;ARGOS:81837;DB;SVPBD2;;;;;NOAA/AOML;USA;2011-10-28;3000-01-01;
16557;57900;ARGOS;ARGOS:57900;DB;SVPBD2;;;;;NOAA/AOML;USA;2011-10-28;3000-01-01;9325
16557;57900;ARGOS;ARGOS:57900;DB;SVPBD2;;;;;NOAA/AOML;USA;2011-10-28;3000-01-01;9325
16558;41559;ARGOS;ARGOS:41559;DB;SVPBD2;;;;;NOAA/AOML;USA;2011-10-20;2012-04-01;
16558;41559;ARGOS;ARGOS:41559;DB;SVPBD2;;;;;NOAA/AOML;USA;2011-10-20;2012-04-01;
16559;41561;ARGOS;ARGOS:41561;DB;SVPBD2;;;;;NOAA/AOML;USA;2011-10-20;2012-04-01;
16559;41561;ARGOS;ARGOS:41561;DB;SVPBD2;;;;;NOAA/AOML;USA;2011-10-20;2012-04-01;
16560;75303;ARGOS;ARGOS:75303;DB;DB;;;;;NOAA/AOML;USA;2010-11-16;3000-01-01;6325
16560;75303;ARGOS;ARGOS:75303;DB;DB;;;;;NOAA/AOML;USA;2010-11-16;3000-01-01;6325
16561;82708;ARGOS;ARGOS:82708;DB;SVPBD2;;;;;NOAA/AOML;USA;2012-05-21;3000-01-01;
16561;82708;ARGOS;ARGOS:82708;DB;SVPBD2;;;;;NOAA/AOML;USA;2012-05-21;3000-01-01;
16562;81838;ARGOS;ARGOS:81838;DB;SVPBD2;;;;;NOAA/AOML;USA;2011-10-24;3000-01-01;
16562;81838;ARGOS;ARGOS:81838;DB;SVPBD2;;;;;NOAA/AOML;USA;2011-10-24;3000-01-01;
16562;57903;ARGOS;ARGOS:57903;DB;SVPBD2;;;;;NOAA/AOML;USA;2011-10-24;3000-01-01;9325
