# STATION_ID | OWNER | TTYPE | HULL | NAME | PAYLOAD | LOCATION | TIMEZONE | FORECAST | NOTE
#
51200|R|Waverider Buoy||Barbers Point, HI  (164)||21.096 N 158.303 W (21&#176;5'47" N 158&#176;18'10" W)|H| |Station 51200 was disestablished November 13, 2010.&nbsp;Use the "Observations from Nearby Stations and Ships" below to see a listing of nearest stations.&nbsp; The historical data will remain available.&nbsp; The station page is accessible via our historical map, or you can always just put in the station ID in the Station ID Search Box.
51201|PO|Waverider Buoy||Waimea Bay, HI (106)||21.673 N 158.116 W (21&#176;40'22" N 158&#176;6'57" W)|H|FZHW50.PHFO |
51202|PO|Waverider Buoy||Mokapu Point, HI (098)||21.417 N 157.668 W (21&#176;25'1" N 157&#176;40'4" W)|H|FZHW50.PHFO |
51203|PO|Waverider Buoy||Kaumalapau, HI (146)||20.788 N 157.010 W (20&#176;47'16" N 157&#176;0'35" W)|H|FZHW50.PHFO |
51204|PO|Waverider Buoy||Barbers Point, HI #2 (165)||21.281 N 158.124 W (21&#176;16'53" N 158&#176;7'25" W)|H| |
51205|PO|Waverider Buoy||Pauwela, Maui, HI (187)||21.019 N 156.427 W (21&#176;1'10" N 156&#176;25'38" W)|H| |
51206|PO|Waverider Buoy||Hilo, Hawaii, HI - 188||19.780 N 154.970 W (19&#176;46'48" N 154&#176;58'12" W)|H| |
51406|N|2.6-meter discus buoy|2.6D50|2,900 NM Southeast of Hawaii|DART II payload|8.480 S 125.027 W (8&#176;28'49" S 125&#176;1'36" W)|?| |<p>Station 51406 was formerly known as 46406. </p><p>This station is no longer being maintained but will continue to provide data until it becomes non-operational. </p>
51407|N|2.6-meter discus buoy|2.6D68|140 NM Southeast of Honolulu, HI|DART II payload|19.591 N 156.585 W (19&#176;35'26" N 156&#176;35'7" W)|?| |
51425|N|2.6-meter discus buoy|26D40|370 NM NW of Apia|DART II payload|9.510 S 176.241 W (9&#176;30'37" S 176&#176;14'26" W)|| |
51426|N|2.6-meter discus buoy|2.6D03|400NM Southeast of Tonga|DART II payload|22.993 S 168.133 W (22&#176;59'34" S 168&#176;7'58" W)|| |<p>Buoy hull 2.6D45 from DART station 51426 (in the SW Pacific) has gone adrift between 11/1/11 1305Z and 11/2/11 0113Z and is no longer providing water column height or Tsunami event data . It will be restored into service when it can be recovered&nbsp; and worked into the maintenance schedule . </p><p>click <a title="here" href="http://www.ndbc.noaa.gov/nws_special/51426.txt">here</a> to see the latest positions<br /></p>
51542|N|Drifting Buoy||TAO Buoy Adrift||0.018 N 179.903 W (0&#176;1'6" N 179&#176;54'12" W)|?| |
51wh0|WH|Ocean Reference Station||WHOTS - Woods Hole Ocean Time-series||22.667 N 157.950 W (22&#176;40'0" N 157&#176;57'0" W)|H| |
52009|N|3-meter discus buoy|||DACT payload|13.729 N 144.668 W (13&#176;43'46" N 144&#176;40'4" W)|?| |
52200|PO|Waverider Buoy||Ipan, Guam (121)||13.354 N 144.789 E (13&#176;21'15" N 144&#176;47'20" E)|?| |
52201|PO|Waverider Buoy||Kalo, Majuro, Marshall Islands - 163||7.092 N 171.395 E (7&#176;5'30" N 171&#176;23'42" E)|?| |
52243|PF|||Wake Island  (WAK 002)||19.308 N 166.622 E (19&#176;18'27" N 166&#176;37'20" E)|?| |
52244|PF|||Maug Islands  (MAU 002)||20.029 N 145.232 E (20&#176;1'45" N 145&#176;13'55" E)|?| |
52245|PF|||Pagan Island  (PAG 001)||18.127 N 145.757 E (18&#176;7'38" N 145&#176;45'27" E)|?| |
52246|PF|||Saipan Island  (SAI 008)||15.172 N 145.695 E (15&#176;10'19" N 145&#176;41'41" E)|?| |
52247|PF|||Rota Island  (ROT 002)||14.128 N 145.164 E (14&#176;7'42" N 145&#176;9'49" E)|?| |
52248|PF|||Guam  (GUA 003)||13.529 N 144.801 E (13&#176;31'44" N 144&#176;48'2" E)|?| |
52249|PF|||Kimbe, New Britain, PNG  (KIM 001)||5.157 S 150.299 E (5&#176;9'25" S 150&#176;17'57" E)|?| |
52401|N|2.6-meter discus buoy|2.6D35|610 NM Northeast of Saipan|DART II payload|19.261 N 155.771 E (19&#176;15'38" N 155&#176;46'16" E)|?| |
52402|N|2.6-meter discus buoy|2.6D18|790 NM Northwest of Kwajalein|DART II payload|11.869 N 154.039 E (11&#176;52'7" N 154&#176;2'19" E)|?| |.<br />
52403|N|2.6-meter discus buoy|2.6D62|430 NM Southwest of Truk|DART II payload|4.052 N 145.592 E (4&#176;3'8" N 145&#176;35'31" E)|?| |DART station&nbsp;52403 has serviced and is back in operation.
52404|N|2.6-meter discus buoy|2.6D55|760 NM Northeast of Manila, Philippines|DART II payload|20.949 N 132.314 E (20&#176;56'56" N 132&#176;18'49" E)|?| |<p>Station 52404 has been serviced and now operational.</p>
52405|N|2.6-meter discus buoy|26D57|740 NM West of Agana, Guam|DART II payload|12.881 N 132.333 E (12&#176;52'50" N 132&#176;20'0" E)|?| |
52406|N|2.6-meter discus buoy|D54|450 NM Northeast of the Guadalcanal|DART II payload|5.293 S 165.002 E (5&#176;17'36" S 165&#176;0'6" E)|| |
52834|AO|Drifting Buoy||||14.000 N 154.953 E (14&#176;0'0" N 154&#176;57'10" E)|?| |
52837|AO|Drifting Buoy||||9.777 N 137.000 E (9&#176;46'38" N 137&#176;0'0" E)|?| |
52838|AO|Drifting Buoy||||7.774 N 140.000 E (7&#176;46'28" N 140&#176;0'0" E)|?| |
52839|AO|Drifting Buoy||||5.758 N 143.000 E (5&#176;45'28" N 143&#176;0'0" E)|?| |
52840|AO|Drifting Buoy||||8.731 N 151.000 E (8&#176;43'51" N 151&#176;0'0" E)|?| |
52841|AO|Drifting Buoy||||5.943 N 149.000 E (5&#176;56'34" N 149&#176;0'0" E)|?| |
52842|AO|Drifting Buoy||||6.759 N 150.000 E (6&#176;45'34" N 150&#176;0'0" E)|?| |
52843|AO|Drifting Buoy||||11.761 N 134.000 E (11&#176;45'38" N 134&#176;0'0" E)|?| |
52849|AO|Drifting Buoy||||16.000 N 155.256 E (16&#176;0'0" N 155&#176;15'21" E)|?| |
52858|AO|Drifting Buoy||||14.000 N 154.953 E (14&#176;0'0" N 154&#176;57'10" E)|?| |
52862|AO|Drifting Buoy||||16.000 N 155.256 E (16&#176;0'0" N 155&#176;15'21" E)|?| |
52901|AO|Drifting Buoy||||15.000 N 155.104 E (15&#176;0'0" N 155&#176;6'14" E)|?| |
53046|AU|ETD||South Bali|ETD payload|11.445 S 113.607 E (11&#176;26'42" S 113&#176;36'25" E)|?| |
53401|ID|2.6-meter discus buoy|2.6D36|Indonesia|DART II payload|0.050 N 91.899 E (0&#176;3'1" N 91&#176;53'58" E)|| |This station failed 3/15/2008.
54401|N|2.6-meter discus buoy|2.6D25|640NM Northeast of Auckland, New Zealand|DART II payload|33.005 S 172.985 W (33&#176;0'19" S 172&#176;59'6" W)|| |<p>Buoy hull 2.6D37 from DART station 54401 went adrift after 4/3/2012 1305Z. Last report from its moored position was 4/3/2012 1315Z. It is no longer providing water column height or tsunami event data. It will be restored into service when it can be recovered and then worked into the maintenance schedule. </p><p>See <a title="here" href="http://www.ndbc.noaa.gov/nws_special/54401.txt" shape="rect">here</a> for latest positions</p>
55012|AU|STB - SAIC Tsunami Buoy||Coral Sea 1     -     1285km ENE of Townsville|STB payload|15.799 S 158.400 E (15&#176;47'56" S 158&#176;24'1" E)|?| |
55013|AU|2.6-meter discus buoy||TASMAN SEA 3     -     1160km ESE of Hobart|DART II payload|46.665 S 161.001 E (46&#176;39'55" S 161&#176;0'5" E)|| |
55015|AU|STB - SAIC Tsunami Buoy||TASMAN SEA 1     -     1110km ESE of Hobart|SAIC Tsunami Buoy (STB) with DART II BPR|46.840 S 160.254 E (46&#176;50'24" S 160&#176;15'16" E)|?| |
55016|AU|ETD||ETD Fiji Basin|ETD payload|26.000 S 176.000 E (26&#176;0'0" S 176&#176;0'0" E)|?| |The Australian ETD buoy went adrift 1/4/2011. The buoy has been recovered as of 2/8/2011.&nbsp; Until it is re-deployed, there will be no water column height data from this station.
55023|AU|ETD||Coral Sea 2     -     870km NE of Townsville|ETD payload|14.800 S 153.580 E (14&#176;48'0" S 153&#176;34'47" E)|?| |
55039|ES|Waverider Buoy||||38.360 S 148.110 E (38&#176;21'36" S 148&#176;6'36" E)|?| |Data from this station are not quality controlled by NDBC
55042|AU|2.6-meter discus buoy||Tasman Sea 2     -     1175km ESE of Hobart|ETD payload|44.853 S 161.728 E (44&#176;51'10" S 161&#176;43'41" E)|| |
55401|AU|2.6-meter discus buoy||600 NM Southeast of Hobart, Tasmania|DART II payload|46.922 S 160.562 E (46&#176;55'20" S 160&#176;33'44" E)|?| |
56001|AU|STB - SAIC Tsunami Buoy||Indian Ocean 1     -      1025km NW of Dampier|STB payload|13.985 S 110.005 E (13&#176;59'7" S 110&#176;0'17" E)|?| |
56003|AU|STB - SAIC Tsunami Buoy||Indian Ocean 2     -     630km NNE of Dampier|STB payload|15.021 S 117.989 E (15&#176;1'17" S 117&#176;59'22" E)|?| |Data from buoy was interrupted&nbsp;during service from 17 to 21&nbsp;Nov 2011.
58900|UW|Sea Glider||SG177||30.000 N 90.000 W (30&#176;0'0" N 90&#176;0'0" W)|?| |
58901|UW|Sea Glider||SG167||30.000 N 90.000 W (30&#176;0'0" N 90&#176;0'0" W)|?| |
58902|UW|Sea Glider||SG166||30.000 N 90.000 W (30&#176;0'0" N 90&#176;0'0" W)|?| |
58903|UW|Sea Glider||SG181||30.000 N 90.000 W (30&#176;0'0" N 90&#176;0'0" W)|?| |
58904|UW|Sea Glider||SG170||30.000 N 90.000 W (30&#176;0'0" N 90&#176;0'0" W)|?| |
58905|UW|Sea Glider||SG165||30.000 N 90.000 W (30&#176;0'0" N 90&#176;0'0" W)|?| |
58951|IO|Sea Glider||SG997||30.000 N 90.000 W (30&#176;0'0" N 90&#176;0'0" W)|?| |
58952|IO|Sea Glider||SG998||30.000 N 90.000 W (30&#176;0'0" N 90&#176;0'0" W)|?| |
58953|IO|Sea Glider||SG999||30.000 N 90.000 W (30&#176;0'0" N 90&#176;0'0" W)|?| |
61001|F|Buoy||Nice Buoy||43.400 N 7.800 E (43&#176;24'0" N 7&#176;48'0" E)|?| |
61002|F|Buoy||Lion Buoy||42.102 N 4.703 E (42&#176;6'9" N 4&#176;42'9" E)|?| |
62001|U|Buoy||Gascogne Buoy||45.201 N 5.000 W (45&#176;12'2" N 5&#176;0'0" W)|?| |
62027|SJ|Buoy||Jersey Buoy, English Channel - 5 nm south of Jersey, UK||49.082 N 2.218 W (49&#176;4'56" N 2&#176;13'6" W)|?| |
62028|U|Buoy||Weymouth Bay, UK||50.590 N 2.300 W (50&#176;35'24" N 2&#176;18'0" W)|?| |
62029|U|Buoy||K1 Buoy||48.701 N 12.401 W (48&#176;42'2" N 12&#176;24'2" W)|?| |
62052|F|Buoy||||48.500 N 5.600 W (48&#176;30'0" N 5&#176;36'0" W)|?| |
62081|U|Buoy||K2 Buoy||51.000 N 13.301 W (51&#176;0'0" N 13&#176;18'4" W)|?| |
62090|W|2.5-meter ODAS buoy||M1 - 50 NM West of Aran Islands||53.127 N 11.200 W (53&#176;7'36" N 11&#176;12'0" W)|?| |
62091|W|2.5-meter ODAS buoy||M2 - 20 NM East of Lambay||53.469 N 5.418 W (53&#176;28'8" N 5&#176;25'5" W)|?| |
62092|W|2.5-meter ODAS buoy||M3 - 30 NM Southwest of Mizen Head||51.217 N 10.550 W (51&#176;13'0" N 10&#176;33'0" W)|?| |
62093|W|2.5-meter ODAS buoy||M4 - Donegal Bay||55.000 N 10.000 W (55&#176;0'0" N 10&#176;0'0" W)|?| |
62094|W|2.5-meter ODAS buoy||M5 - South East||51.690 N 6.704 W (51&#176;41'24" N 6&#176;42'14" W)|?| |
62095|W|2.5-meter ODAS buoy||M6 - West Coast||53.056 N 15.924 W (53&#176;3'22" N 15&#176;55'28" W)|?| |
62103|U|Lightship||Channel Lightship||49.900 N 2.900 W (49&#176;54'0" N 2&#176;54'0" W)|?| |
62105|U|Buoy||K4 Buoy||55.400 N 12.200 W (55&#176;24'0" N 12&#176;12'0" W)|?| |
62107|U|Lightship||Sevenstones Lightship||50.103 N 6.100 W (50&#176;6'9" N 6&#176;6'0" W)|?| |
62108|U|Buoy||K3 Buoy||53.500 N 19.500 W (53&#176;30'0" N 19&#176;30'0" W)|?| |
62114|X|Oil Platform||North Sea||58.300 N 0.100 E (58&#176;18'0" N 0&#176;6'0" E)|?| |
62121|X|Oil Platform||||53.500 N 2.700 E (53&#176;30'0" N 2&#176;42'0" E)|?| |
62125|X|Oil Platform||||53.800 N 3.500 W (53&#176;48'0" N 3&#176;30'0" W)|?| |
62126|X|Oil Platform||||53.900 N 3.600 W (53&#176;54'0" N 3&#176;36'0" W)|?| |
62127|X|Oil Platform||||54.000 N 0.700 E (54&#176;0'0" N 0&#176;42'0" E)|?| |
62130|X|Oil Platform||||53.000 N 1.700 E (53&#176;0'0" N 1&#176;42'0" E)|?| |
62135|X|Oil Platform||||54.000 N 3.800 W (54&#176;0'0" N 3&#176;48'0" W)|?| |
62142|X|Oil Platform||North Sea||53.000 N 2.101 E (53&#176;0'0" N 2&#176;6'5" E)|?| |
62144|X|Oil Platform||North Sea||53.400 N 1.700 E (53&#176;24'0" N 1&#176;42'0" E)|?| |
62145|X|Oil Platform||North Sea||53.103 N 2.800 E (53&#176;6'9" N 2&#176;48'0" E)|?| |
62146|X|Oil Platform||||53.800 N 2.800 E (53&#176;48'0" N 2&#176;48'0" E)|?| |
62147|X|Oil Platform||North Sea||57.603 N 1.700 E (57&#176;36'9" N 1&#176;42'0" E)|?| |
62148|X|Oil Platform||||53.600 N 1.500 E (53&#176;36'0" N 1&#176;30'0" E)|?| |
62149|X|Oil Platform||||53.700 N 1.100 E (53&#176;42'0" N 1&#176;6'0" E)|?| |
62150|X|Oil Platform||||53.600 N 0.700 E (53&#176;36'0" N 0&#176;42'0" E)|?| |
62163|U|Buoy||Brittany Buoy||47.500 N 8.500 W (47&#176;30'0" N 8&#176;30'0" W)|?| |
62164|X|Oil Platform||North Sea||57.201 N 0.500 E (57&#176;12'2" N 0&#176;30'0" E)|?| |
62165|X|Oil Platform||||54.000 N 1.100 E (54&#176;0'0" N 1&#176;6'0" E)|?| |
62166|X|Oil Platform||North Sea||57.201 N 0.500 E (57&#176;12'2" N 0&#176;30'0" E)|?| |
62301|U|Buoy||Aberporth Buoy||52.300 N 4.500 W (52&#176;18'0" N 4&#176;30'0" W)|?| |
62303|U|Buoy||Pembroke Buoy||51.603 N 5.100 W (51&#176;36'9" N 5&#176;6'0" W)|?| |
62304|U|Lightship||Sandettie Lightship||51.103 N 1.800 E (51&#176;6'9" N 1&#176;48'0" E)|?| |
62305|U|Lightship||Greenwich Lightship||50.400 N 0.000 E (50&#176;24'0" N 0&#176;0'0" E)|?| |
63105|X|Oil Platform||North Sea||61.000 N 1.700 E (61&#176;0'0" N 1&#176;42'0" E)|?| |
63110|X|Oil Platform||North Sea||59.500 N 1.500 E (59&#176;30'0" N 1&#176;30'0" E)|?| |
63112|X|Oil Platform||North Sea||61.103 N 0.000 E (61&#176;6'9" N 0&#176;0'0" E)|?| |
63113|X|Oil Platform||North Sea||61.000 N 1.700 E (61&#176;0'0" N 1&#176;42'0" E)|?| |
63117|X|Oil Platform||North Sea||61.400 N 1.200 E (61&#176;24'0" N 1&#176;12'0" E)|?| |
64045|U|Buoy||K5 Buoy||59.100 N 11.401 W (59&#176;6'0" N 11&#176;24'2" W)|?| |
64046|U|Buoy||K7 Buoy||60.701 N 4.500 W (60&#176;42'2" N 4&#176;30'0" W)|?| |
78900|UW|Sea Glider||SG502||30.000 N 90.000 W (30&#176;0'0" N 90&#176;0'0" W)|?| |
78901|UW|Sea Glider||SG503||30.000 N 90.000 W (30&#176;0'0" N 90&#176;0'0" W)|?| |
91204|N|C-MAN Station||Ulithi Is., Caroline|WAAP (POES reporting) payload|9.900 N 139.700 E (9&#176;54'0" N 139&#176;41'60" E)|?| |
91222|N|C-MAN Station||Pagan Is.,Mariana|WAAP (POES reporting) payload|18.130 N 145.770 E (18&#176;7'48" N 145&#176;46'12" E)|?| |Station Failed.
91251|N|C-MAN Station||Enewetak, MarShall|VEEP payload|11.430 N 162.350 E (11&#176;25'48" N 162&#176;20'60" E)|?| |Station Failed.
91328|N|C-MAN Station||Ulul Atoll, Caroline|WAAP (POES reporting) payload|8.600 N 149.670 E (8&#176;35'60" N 149&#176;40'12" E)|?| |
91338|N|C-MAN Station||Satawan Atoll, Caro.|WAAP (POES reporting) payload|5.280 N 153.650 E (5&#176;16'48" N 153&#176;39'0" E)|?| |Station Failed
91343|N|C-MAN Station||Oroluk, Caroline|VEEP payload|7.630 N 155.160 E (7&#176;37'48" N 155&#176;9'36" E)|?| |
91352|N|C-MAN Station||Pingelap, Caroline|WAAP (POES reporting) payload|6.210 N 160.700 E (6&#176;12'36" N 160&#176;41'60" E)|?| |
91355|N|C-MAN Station||Kosrae, Caroline|VEEP payload|5.360 N 162.960 E (5&#176;21'36" N 162&#176;57'36" E)|?| |Station Failed
91356|N|C-MAN Station||Kosrae, Caroline|VEEP payload|5.360 N 162.960 E (5&#176;21'36" N 162&#176;57'36" E)|?| |Station Failed
91365|N|C-MAN Station||Ujae Atoll, Marshall|DACT payload|8.930 N 165.750 E (8&#176;55'48" N 165&#176;45'0" E)|?| |This station was destroyed by Typhoon Gay in December 1992.
91374|N|C-MAN Station||Maloelap, Marshall|VEEP payload|8.700 N 171.200 E (8&#176;41'60" N 171&#176;11'60" E)|?| |
91377|N|C-MAN Station||Mili, Marshalls Is.|WAAP (POES reporting) payload|6.100 N 172.100 E (6&#176;5'60" N 172&#176;5'60" E)|?| |
91411|N|C-MAN Station||Ngulu Atoll, Caroline|WAAP (POES reporting) payload|8.300 N 137.500 E (8&#176;18'0" N 137&#176;30'0" E)|?| |
91442|N|C-MAN Station||Ebon Atoll, Caroline|VEEP payload|4.600 N 168.700 E (4&#176;35'60" N 168&#176;41'60" E)|?| |
aamc1|O|Water Level Observation Network||9414750 - Alameda, CA||37.772 N 122.298 W (37&#176;46'18" N 122&#176;17'54" W)|P|FZUS56.KMTR |
aban6|N|C-MAN Station||Alexandria Bay, NY|MARS payload|44.333 N 75.933 W (44&#176;20'0" N 75&#176;56'0" W)|E|FZUS61.KBUF |This station has been disestablished as of 9/30/09.  The station is a non-NWS funded station for which the operating agreement between the NWS and the Program Sponsor has expired and will not be renewed.
acmn4|J|Shorebased Tower||Atlantic City Marina, NJ||39.380 N 74.420 W (39&#176;22'48" N 74&#176;25'12" W)|E| |<p><br /><a href="http://www.nmfs.noaa.gov/pr/shipstrike/">&nbsp;</a></p>
acqs1|NR|NERRS Water Quality Station||St. Pierre, Ace Basin Reserve, SC||32.523 N 80.357 W (32&#176;31'24" N 80&#176;21'24" W)|E| |
acxs1|NR|NERRS Weather Station||ACE Basin Reserve, SC||32.559 N 80.454 W (32&#176;33'34" N 80&#176;27'13" W)|E| |Water Quality data for this Reserve are available at....<br /> <a href="http://www.ndbc.noaa.gov/station_page.php?station=acqs1">ACQS1</a> -- St. Pierre<br /> <br /><br />
acyn4|O|Water Level Observation Network||8534720 - Atlantic City, NJ||39.355 N 74.418 W (39&#176;21'18" N 74&#176;25'6" W)|E|FZUS51.KPHI |<p><br /><a href="http://www.nmfs.noaa.gov/pr/shipstrike/">&nbsp;</a></p>
adka2|O|Water Level Observation Network||9461380 - Adak Island, AK||51.863 N 176.632 W (51&#176;51'48" N 176&#176;37'54" W)|A|FZAK52.PAFC |
agcm4|O|Weather Station||Algonac, MI - 9014070||42.621 N 82.527 W (42&#176;37'16" N 82&#176;31'37" W)|E| |
agmw3|CE|Weather Station||Algoma City Marina WI||44.608 N 87.433 W (44&#176;36'29" N 87&#176;25'59" W)|C|FZUS53.KGRB |NOTE: WINDS FREQUENTLY DROP TO ZERO DUE TO WINTER FREEZING.
alia2|O|Water Level Observation Network||9457804 - Alitak, AK||56.898 N 154.247 W (56&#176;53'53" N 154&#176;14'49" W)|A| |
alrf1|N|C-MAN Station||Alligator Reef||24.900 N 80.600 W (24&#176;53'59" N 80&#176;35'59" W)|E| |
alsn6|N|C-MAN Station||Ambrose Light, NY|ARES 4.4 payload|40.450 N 73.800 W (40&#176;27'0" N 73&#176;48'0" W)|E|FZUS51.KOKX FZUS51.KPHI|<p>On 7/28/08, Ambrose Light Tower was decommissioned. No data will be available from this station from 7/28/08 until a suitable replacement is established.</p><p><br /><a href="http://www.nmfs.noaa.gov/pr/shipstrike/">&nbsp;</a></p>
alxn6|O|Water Level Observation Network||8311062 - Alexandria Bay, NY||44.330 N 75.933 W (44&#176;19'48" N 75&#176;55'59" W)|E| |
amaa2|N|C-MAN Station||East Amatuli Station Light, AK|ARES payload|58.915 N 151.952 W (58&#176;54'54" N 151&#176;57'6" W)|A|FZAK51.PAFC |
amps1|N|Test station||Payload Test (LAB Set-Up)|AMPS payload|30.357 N 89.613 W (30&#176;21'24" N 89&#176;36'45" W)|C| |Data from this site is provided for internal use only.  This is NOT an operational weather station.  These are test data only.
amps2|N|2.4-meter discus buoy||Payload Test (BUOY Set-Up)|AMPS payload|30.357 N 89.613 W (30&#176;21'24" N 89&#176;36'45" W)|C| |Data from this site is provided for internal use only.  This is NOT an operational weather station.  These are test data only.
amps3|N|Test station||Payload Test (C-MAN Set-Up)|AMPS payload|30.357 N 89.613 W (30&#176;21'24" N 89&#176;36'45" W)|C| |Data from this site is provided for internal use only.  This is NOT an operational weather station.  These are test data only.
amps4|N|Test station||Payload Test (PSI Set-Up)|AMPS payload|30.357 N 89.613 W (30&#176;21'24" N 89&#176;36'45" W)|C| |Data from this site is provided for internal use only.  This is NOT an operational weather station.  These are test data only.
amrl1|O|Water Level Observation Network||8764227 - Amerada Pass, LA||29.450 N 91.338 W (29&#176;26'59" N 91&#176;20'17" W)|C| |
ancf1|P|Shorebased Tower||Anclote Gulf Park, FL||28.193 N 82.789 W (28&#176;11'34" N 82&#176;47'19" W)|E|FZUS52.KTBW |
anmf1|P|Shorebased Tower||ANM - Anna Maria, FL||27.550 N 82.750 W (27&#176;33'0" N 82&#176;45'0" W)|E|FZUS52.KTBW |
anmn6|NR|NERRS Weather Station||Hudson River Reserve, NY||42.018 N 73.917 W (42&#176;1'5" N 73&#176;55'1" W)|E| |Water Quality data for this Reserve are available at....<br /> <a href="http://www.ndbc.noaa.gov/station_page.php?station=anrn6">ANRN6</a> -- Tivoli South<br /> <a href="http://www.ndbc.noaa.gov/station_page.php?station=huqn6">HUQN6</a> -- Tivoli North<br />
anrn6|NR|NERRS Water Quality Station||Tivoli South, Hudson River Reserve, NY||42.027 N 73.926 W (42&#176;1'37" N 73&#176;55'33" W)|E| |
anta2|O|Water Level Observation Network||9455920 - Anchorage, AK||61.238 N 149.890 W (61&#176;14'18" N 149&#176;53'24" W)|A|FZAK52.PAFC |
anvc1|O|Water Level Observation Network||9416841 - Arena Cove, CA||38.913 N 123.708 W (38&#176;54'48" N 123&#176;42'30" W)|P|FZUS56.KEKA |
apam2|O|Water Level Observation Network||8575512 - Annapolis, MD||38.983 N 76.480 W (38&#176;59'0" N 76&#176;28'48" W)|E|FZUS51.KLWX |
apcf1|O|Water Level Observation Network||8728690 - Apalachicola, FL||29.727 N 84.982 W (29&#176;43'36" N 84&#176;58'54" W)|E|FZUS52.KTAE |
apnm4|G|C-MAN Station||Alpena Harbor Light, MI||45.060 N 83.424 W (45&#176;3'35" N 83&#176;25'25" W)|E|FZUS53.KAPX |
apqf1|NR|NERRS Water Quality Station||East Bay, Apalachicola Reserve, FL||29.786 N 84.875 W (29&#176;47'9" N 84&#176;52'31" W)|E| |
aprp7|O|Water Level Observation Network||1630000 - Apra Harbor, Guam||13.442 N 144.653 E (13&#176;26'31" N 144&#176;39'10" E)|?| |
apxf1|NR|NERRS Weather Station||Apalachicola Reserve, FL||29.791 N 84.883 W (29&#176;47'27" N 84&#176;53'0" W)|E| |Water Quality data for this Reserve are available at....<br /> <a href="http://www.ndbc.noaa.gov/station_page.php?station=apqf1">APQF1</a> -- East Bay<br />
arop4|PN|Water Level Observation Network||9757809 - Arecibo, PR||18.480 N 66.702 W (18&#176;28'48" N 66&#176;42'7" W)|N| |
arpf1|P|Shorebased Tower||APK - Aripeka, FL||28.433 N 82.667 W (28&#176;25'59" N 82&#176;40'0" W)|E|FZUS52.KTBW |
asto3|O|Water Level Observation Network||9439040 - Astoria, OR||46.208 N 123.767 W (46&#176;12'30" N 123&#176;46'0" W)|P|FZUS56.KPQR |
atgm1|O|Water Level Observation Network||8413320 - Bar Harbor, ME||44.392 N 68.205 W (44&#176;23'30" N 68&#176;12'18" W)|E| |
atka2|O|Water Level Observation Network||9461710 - Atka, AK||52.232 N 174.173 W (52&#176;13'55" N 174&#176;10'23" W)|A| |
audp4|O|Water Level Observation Network||9759412 - Aquadilla, PR||18.458 N 67.164 W (18&#176;27'29" N 67&#176;9'50" W)|N| |
auga2|N|C-MAN Station||Augustine Island, AK|MARS payload|59.378 N 153.348 W (59&#176;22'42" N 153&#176;20'54" W)|A|FZAK51.PAFC |
avan4|J|Shorebased Tower||Avalon, NJ||39.090 N 74.720 W (39&#176;5'24" N 74&#176;43'12" W)|E| |<p><br /><a href="http://www.nmfs.noaa.gov/pr/shipstrike/">&nbsp;</a></p>
babt2|K|Shorebased Tower||8776604 - Baffin Bay; Point of Rocks, TX||27.301 N 97.416 W (27&#176;18'4" N 97&#176;24'59" W)|C| |
bara9|O|Water Level Observation Network||9761115 - Barbuda, Barbuda||17.591 N 61.821 W (17&#176;35'27" N 61&#176;49'14" W)|N| |
barn6|EA|GLOS Weather Station||Barcelona Harbor, NY||42.346 N 79.596 W (42&#176;20'45" N 79&#176;35'44" W)|E| |
batn6|O|Water Level Observation Network||8518750 - The Battery, NY||40.700 N 74.015 W (40&#176;42'0" N 74&#176;0'54" W)|E|FZUS51.KOKX |
bdrn4|O|Water Level Observation Network||8539094 - Burlington, Delaware River, NJ||40.082 N 74.872 W (40&#176;4'55" N 74&#176;52'19" W)|E| |For area forecasts and warnings, select: <a href="http://www.erh.noaa.gov/er/phi/">Philadelphia WFO</a>
bdvf1|NP|Water Quality Station||Broad River, FL||25.476 N 80.990 W (25&#176;28'35" N 80&#176;59'24" W)|E| |Water levels are referenced to local datums.&nbsp; They provide relative change in water level and are not to be used for navigation.
bepb6|O|Water Level Observation Network||2695540 - Bermuda Esso Pier||32.373 N 64.703 W (32&#176;22'22" N 64&#176;42'10" W)|E| |
bftn7|O|Water Level Observation Network||8656483 - Beaufort, NC||34.720 N 76.670 W (34&#176;43'12" N 76&#176;40'12" W)|E|FZUS52.KMHX |<br /><a href="http://www.nmfs.noaa.gov/pr/shipstrike/">&nbsp;</a>
bgcf1|P|Shorebased Tower||Big Carlos Pass, FL||26.404 N 81.881 W (26&#176;24'16" N 81&#176;52'52" W)|E|FZUS52.KTBW |
bgnn4|O|Water Level Observation Network||8519483 - Bergen Point West Reach, NJ||40.640 N 74.147 W (40&#176;38'24" N 74&#176;8'48" W)|E|FZUS51.KOKX |
bgxn3|NR|NERRS Weather Station||Great Bay Reserve, NH||43.059 N 70.830 W (43&#176;3'32" N 70&#176;49'49" W)|| |Water Quality data for this Reserve are available at....<br /> <a href="http://www.ndbc.noaa.gov/station_page.php?station=gbqn3">GBQN3</a> -- Oyster River<br />
